time,open,high,low,close,tick_volume,spread,real_volume,symbol
2024-03-20 12:00:00,1.08519,1.08523,1.08363,1.08391,4210,2,0,EURUSD
2024-03-20 13:00:00,1.08391,1.08429,1.08365,1.08397,3636,2,0,EURUSD
2024-03-20 14:00:00,1.08396,1.08437,1.08371,1.08426,3051,2,0,EURUSD
2024-03-20 15:00:00,1.08426,1.0845,1.08379,1.08422,3644,2,0,EURUSD
2024-03-20 16:00:00,1.08421,1.08456,1.08372,1.08447,3249,2,0,EURUSD
2024-03-20 17:00:00,1.08447,1.08514,1.08436,1.08497,3549,2,0,EURUSD
2024-03-20 18:00:00,1.08498,1.08562,1.08487,1.08546,2768,2,0,EURUSD
2024-03-20 19:00:00,1.08546,1.08611,1.08534,1.08607,2045,2,0,EURUSD
2024-03-20 20:00:00,1.08607,1.0867,1.08586,1.08634,2743,2,0,EURUSD
2024-03-20 21:00:00,1.08634,1.09174,1.08626,1.09143,13093,3,0,EURUSD
2024-03-20 22:00:00,1.09148,1.09228,1.09017,1.09209,7359,2,0,EURUSD
2024-03-20 23:00:00,1.09208,1.09228,1.09186,1.09226,1531,2,0,EURUSD
2024-03-21 00:00:00,1.092,1.09231,1.09167,1.09212,1119,5,0,EURUSD
2024-03-21 01:00:00,1.0919699999999999,1.09323,1.09194,1.09322,1369,2,0,EURUSD
2024-03-21 02:00:00,1.09322,1.09374,1.09292,1.09374,1590,2,0,EURUSD
2024-03-21 03:00:00,1.09374,1.09374,1.09305,1.09333,3805,2,0,EURUSD
2024-03-21 04:00:00,1.09333,1.0939,1.09331,1.09351,2698,2,0,EURUSD
2024-03-21 05:00:00,1.0935,1.09373,1.09325,1.09354,1691,2,0,EURUSD
2024-03-21 06:00:00,1.09352,1.09369,1.09335,1.09349,1726,2,0,EURUSD
2024-03-21 07:00:00,1.09349,1.09354,1.09327,1.0933,1158,2,0,EURUSD
2024-03-21 08:00:00,1.0933,1.09367,1.09316,1.09317,1927,2,0,EURUSD
2024-03-21 09:00:00,1.09316,1.09382,1.09315,1.09377,1839,2,0,EURUSD
2024-03-21 10:00:00,1.09377,1.09425,1.09254,1.09288,3657,2,0,EURUSD
2024-03-21 11:00:00,1.09288,1.09288,1.08871,1.08914,6895,2,0,EURUSD
2024-03-21 12:00:00,1.08923,1.09147,1.08889,1.0913,5438,2,0,EURUSD
2024-03-21 13:00:00,1.09129,1.09235,1.09123,1.09193,4085,2,0,EURUSD
2024-03-21 14:00:00,1.09192,1.09203,1.0905,1.09095,3440,2,0,EURUSD
2024-03-21 15:00:00,1.09097,1.09168,1.09034,1.09115,6591,2,0,EURUSD
2024-03-21 16:00:00,1.09115,1.09118,1.08841,1.08856,6763,2,0,EURUSD
2024-03-21 17:00:00,1.08855,1.08859,1.08706,1.08788,6682,2,0,EURUSD
2024-03-21 18:00:00,1.0878700000000001,1.08791,1.08557,1.0860400000000001,6070,2,0,EURUSD
2024-03-21 19:00:00,1.08603,1.08648,1.0858,1.08608,5546,2,0,EURUSD
2024-03-21 20:00:00,1.08608,1.08663,1.0856,1.08578,3718,2,0,EURUSD
2024-03-21 21:00:00,1.08581,1.08631,1.08571,1.08625,1907,2,0,EURUSD
2024-03-21 22:00:00,1.08624,1.08629,1.0855299999999999,1.08568,2288,2,0,EURUSD
2024-03-21 23:00:00,1.08567,1.08597,1.08566,1.08595,829,2,0,EURUSD
2024-03-22 00:00:00,1.08589,1.08616,1.08581,1.08606,1895,5,0,EURUSD
2024-03-22 01:00:00,1.08618,1.08622,1.08602,1.08618,376,2,0,EURUSD
2024-03-22 02:00:00,1.08615,1.08629,1.08605,1.08619,698,2,0,EURUSD
2024-03-22 03:00:00,1.08621,1.0868,1.08621,1.08652,1559,2,0,EURUSD
2024-03-22 04:00:00,1.08651,1.08658,1.08499,1.08504,3401,2,0,EURUSD
2024-03-22 05:00:00,1.08504,1.08522,1.08388,1.0839,3221,2,0,EURUSD
2024-03-22 06:00:00,1.0839,1.08412,1.08358,1.08379,1743,2,0,EURUSD
2024-03-22 07:00:00,1.08378,1.0838,1.0831,1.08332,1468,2,0,EURUSD
2024-03-22 08:00:00,1.08332,1.0842,1.08332,1.08415,1814,2,0,EURUSD
2024-03-22 09:00:00,1.08408,1.08408,1.0827,1.08304,2640,2,0,EURUSD
2024-03-22 10:00:00,1.08301,1.08346,1.08209,1.08247,4292,2,0,EURUSD
2024-03-22 11:00:00,1.08247,1.08294,1.0808,1.08116,5332,2,0,EURUSD
2024-03-22 12:00:00,1.08117,1.08232,1.08114,1.08162,4545,2,0,EURUSD
2024-03-22 13:00:00,1.08162,1.08216,1.08145,1.08163,3872,2,0,EURUSD
2024-03-22 14:00:00,1.08165,1.08223,1.08115,1.08161,3810,2,0,EURUSD
2024-03-22 15:00:00,1.08161,1.0831,1.08144,1.08264,4905,2,0,EURUSD
2024-03-22 16:00:00,1.08264,1.08297,1.08184,1.08295,4471,2,0,EURUSD
2024-03-22 17:00:00,1.08295,1.08318,1.08146,1.0815,4176,2,0,EURUSD
2024-03-22 18:00:00,1.08149,1.08218,1.08103,1.08157,3499,2,0,EURUSD
2024-03-22 19:00:00,1.08158,1.08169,1.08057,1.08057,2669,2,0,EURUSD
2024-03-22 20:00:00,1.08056,1.08106,1.08048,1.08059,2028,2,0,EURUSD
2024-03-22 21:00:00,1.08059,1.08076,1.0804,1.0804,1401,2,0,EURUSD
2024-03-22 22:00:00,1.0804,1.08068,1.08017,1.08058,1334,2,0,EURUSD
2024-03-22 23:00:00,1.08055,1.08097,1.08049,1.08087,1206,2,0,EURUSD
2024-03-25 00:00:00,1.08083,1.08102,1.08058,1.08072,137,7,0,EURUSD
2024-03-25 01:00:00,1.08079,1.08088,1.08047,1.08085,484,2,0,EURUSD
2024-03-25 02:00:00,1.08085,1.081,1.08068,1.08071,1094,2,0,EURUSD
2024-03-25 03:00:00,1.08073,1.08097,1.08025,1.08035,2438,2,0,EURUSD
2024-03-25 04:00:00,1.08036,1.08196,1.0802,1.08169,3035,2,0,EURUSD
2024-03-25 05:00:00,1.08168,1.0822,1.08156,1.08216,2344,2,0,EURUSD
2024-03-25 06:00:00,1.08215,1.08217,1.08115,1.08135,2276,2,0,EURUSD
2024-03-25 07:00:00,1.08134,1.08141,1.08105,1.08131,1168,2,0,EURUSD
2024-03-25 08:00:00,1.08132,1.08224,1.08123,1.08222,1432,2,0,EURUSD
2024-03-25 09:00:00,1.08222,1.08222,1.08164,1.08174,2080,2,0,EURUSD
2024-03-25 10:00:00,1.08174,1.08229,1.08136,1.08137,2741,2,0,EURUSD
2024-03-25 11:00:00,1.08138,1.08237,1.0807,1.08137,3015,2,0,EURUSD
2024-03-25 12:00:00,1.08137,1.08215,1.08116,1.08175,2430,2,0,EURUSD
2024-03-25 13:00:00,1.08173,1.08219,1.08163,1.08178,2310,2,0,EURUSD
2024-03-25 14:00:00,1.08176,1.08296,1.08164,1.08284,2213,2,0,EURUSD
2024-03-25 15:00:00,1.08282,1.0834,1.0828,1.08306,3584,2,0,EURUSD
2024-03-25 16:00:00,1.08305,1.08379,1.08291,1.0835,3817,2,0,EURUSD
2024-03-25 17:00:00,1.08346,1.08425,1.0834,1.0839,4125,2,0,EURUSD
2024-03-25 18:00:00,1.08391,1.08391,1.08315,1.08366,3083,2,0,EURUSD
2024-03-25 19:00:00,1.08366,1.08382,1.08331,1.08365,2196,2,0,EURUSD
2024-03-25 20:00:00,1.08366,1.08378,1.08331,1.08364,1984,2,0,EURUSD
2024-03-25 21:00:00,1.08364,1.08371,1.08349,1.08359,1210,2,0,EURUSD
2024-03-25 22:00:00,1.0836,1.084,1.08355,1.08392,1844,2,0,EURUSD
2024-03-25 23:00:00,1.08392,1.08407,1.08356,1.08366,865,2,0,EURUSD
2024-03-26 00:00:00,1.08375,1.08376,1.0832600000000001,1.08361,3266,5,0,EURUSD
2024-03-26 01:00:00,1.08364,1.08383,1.08363,1.08371,405,2,0,EURUSD
2024-03-26 02:00:00,1.0836999999999999,1.08385,1.08361,1.08369,495,2,0,EURUSD
2024-03-26 03:00:00,1.08371,1.08429,1.08361,1.08426,1211,2,0,EURUSD
2024-03-26 04:00:00,1.08426,1.08454,1.0838700000000001,1.08405,2298,2,0,EURUSD
2024-03-26 05:00:00,1.08406,1.08443,1.08398,1.08426,1459,2,0,EURUSD
2024-03-26 06:00:00,1.08428,1.08442,1.08357,1.08368,1203,2,0,EURUSD
2024-03-26 07:00:00,1.08369,1.08412,1.08365,1.08402,911,2,0,EURUSD
2024-03-26 08:00:00,1.084,1.08481,1.08397,1.08471,1382,2,0,EURUSD
2024-03-26 09:00:00,1.0847,1.0852,1.08462,1.08507,1660,2,0,EURUSD
2024-03-26 10:00:00,1.08507,1.08528,1.08397,1.08422,2965,2,0,EURUSD
2024-03-26 11:00:00,1.08422,1.08517,1.08385,1.08495,4073,2,0,EURUSD
2024-03-26 12:00:00,1.08494,1.08558,1.08454,1.08537,4890,2,0,EURUSD
2024-03-26 13:00:00,1.08537,1.08643,1.08527,1.0855299999999999,4312,2,0,EURUSD
2024-03-26 14:00:00,1.08552,1.08599,1.08532,1.08569,3489,2,0,EURUSD
2024-03-26 15:00:00,1.0857,1.08593,1.08486,1.0852,4767,2,0,EURUSD
2024-03-26 16:00:00,1.08519,1.08585,1.08467,1.08528,4441,2,0,EURUSD
2024-03-26 17:00:00,1.08524,1.08548,1.08378,1.0841,4614,2,0,EURUSD
2024-03-26 18:00:00,1.0841,1.08443,1.08252,1.0828,4127,2,0,EURUSD
2024-03-26 19:00:00,1.0828,1.08323,1.08241,1.08282,2883,2,0,EURUSD
2024-03-26 20:00:00,1.08283,1.08357,1.08266,1.08304,1972,2,0,EURUSD
2024-03-26 21:00:00,1.08304,1.08348,1.08297,1.08328,1515,2,0,EURUSD
2024-03-26 22:00:00,1.08327,1.08349,1.08284,1.08285,2042,2,0,EURUSD
2024-03-26 23:00:00,1.08285,1.08315,1.08283,1.08313,1028,2,0,EURUSD
2024-03-27 00:00:00,1.08312,1.08324,1.08308,1.08316,1269,5,0,EURUSD
2024-03-27 01:00:00,1.08331,1.08332,1.08317,1.0832600000000001,435,2,0,EURUSD
2024-03-27 02:00:00,1.08325,1.08332,1.08302,1.08325,673,2,0,EURUSD
2024-03-27 03:00:00,1.08323,1.08327,1.08273,1.08294,2198,2,0,EURUSD
2024-03-27 04:00:00,1.08295,1.08308,1.0820400000000001,1.08233,2961,2,0,EURUSD
2024-03-27 05:00:00,1.08233,1.08278,1.08233,1.08259,1524,2,0,EURUSD
2024-03-27 06:00:00,1.08258,1.0828,1.0824,1.08262,1819,2,0,EURUSD
2024-03-27 07:00:00,1.08262,1.08304,1.08262,1.08299,970,2,0,EURUSD
2024-03-27 08:00:00,1.08298,1.08298,1.08253,1.08262,1112,2,0,EURUSD
2024-03-27 09:00:00,1.08259,1.0832600000000001,1.08247,1.08321,1882,2,0,EURUSD
2024-03-27 10:00:00,1.08316,1.08337,1.0823,1.08263,3304,2,0,EURUSD
2024-03-27 11:00:00,1.08263,1.08304,1.08213,1.08285,2967,2,0,EURUSD
2024-03-27 12:00:00,1.08286,1.08391,1.0826500000000001,1.08277,4639,2,0,EURUSD
2024-03-27 13:00:00,1.08279,1.08349,1.0826,1.08329,3020,2,0,EURUSD
2024-03-27 14:00:00,1.08327,1.0835,1.08178,1.08209,2800,2,0,EURUSD
2024-03-27 15:00:00,1.08209,1.08217,1.0815,1.08188,3344,2,0,EURUSD
2024-03-27 16:00:00,1.08188,1.08194,1.08108,1.08168,4227,2,0,EURUSD
2024-03-27 17:00:00,1.08169,1.08212,1.08137,1.08146,4337,2,0,EURUSD
2024-03-27 18:00:00,1.08145,1.08225,1.08138,1.08202,3860,2,0,EURUSD
2024-03-27 19:00:00,1.08202,1.08257,1.08186,1.08231,3228,2,0,EURUSD
2024-03-27 20:00:00,1.0823,1.08249,1.08174,1.08192,3173,2,0,EURUSD
2024-03-27 21:00:00,1.08193,1.08232,1.08184,1.08223,2604,2,0,EURUSD
2024-03-27 22:00:00,1.08224,1.08275,1.0820400000000001,1.08271,2028,2,0,EURUSD
2024-03-27 23:00:00,1.08271,1.0829,1.08261,1.08279,807,2,0,EURUSD
2024-03-28 00:00:00,1.0824,1.08273,1.08228,1.08259,1365,5,0,EURUSD
2024-03-28 01:00:00,1.08266,1.08266,1.08101,1.08135,1325,2,0,EURUSD
2024-03-28 02:00:00,1.08137,1.0815,1.0811,1.0812599999999999,1452,2,0,EURUSD
2024-03-28 03:00:00,1.0812599999999999,1.08201,1.08078,1.08175,2308,2,0,EURUSD
2024-03-28 04:00:00,1.08174,1.08192,1.08148,1.08179,2246,2,0,EURUSD
2024-03-28 05:00:00,1.08179,1.08259,1.08176,1.08221,1930,2,0,EURUSD
2024-03-28 06:00:00,1.08219,1.08242,1.08211,1.08215,1186,2,0,EURUSD
2024-03-28 07:00:00,1.08216,1.08242,1.08203,1.08234,856,2,0,EURUSD
2024-03-28 08:00:00,1.08234,1.08266,1.08219,1.08238,1329,2,0,EURUSD
2024-03-28 09:00:00,1.08238,1.08239,1.0815,1.0818,1835,2,0,EURUSD
2024-03-28 10:00:00,1.0818,1.08186,1.08002,1.08007,3440,2,0,EURUSD
2024-03-28 11:00:00,1.08008,1.0802,1.07897,1.07919,4100,2,0,EURUSD
2024-03-28 12:00:00,1.07919,1.07921,1.07751,1.07753,4301,2,0,EURUSD
2024-03-28 13:00:00,1.07753,1.07929,1.07751,1.07893,3636,2,0,EURUSD
2024-03-28 14:00:00,1.07892,1.07948,1.07827,1.07839,3430,2,0,EURUSD
2024-03-28 15:00:00,1.07839,1.08088,1.07836,1.0808200000000001,4189,2,0,EURUSD
2024-03-28 16:00:00,1.0808,1.08179,1.08028,1.0812,5250,2,0,EURUSD
2024-03-28 17:00:00,1.08147,1.08186,1.07974,1.08001,6309,2,0,EURUSD
2024-03-28 18:00:00,1.07999,1.08074,1.07938,1.08013,5056,2,0,EURUSD
2024-03-28 19:00:00,1.08012,1.08052,1.07928,1.07993,4087,2,0,EURUSD
2024-03-28 20:00:00,1.07992,1.08019,1.0795,1.07962,2413,2,0,EURUSD
2024-03-28 21:00:00,1.07963,1.07984,1.07859,1.07874,2302,2,0,EURUSD
2024-03-28 22:00:00,1.07873,1.07893,1.07846,1.07879,2048,2,0,EURUSD
2024-03-28 23:00:00,1.0788,1.0789,1.07849,1.07868,1155,2,0,EURUSD
2024-03-29 00:00:00,1.07863,1.07904,1.07863,1.07889,1808,5,0,EURUSD
2024-03-29 01:00:00,1.07895,1.07938,1.07877,1.07882,1366,2,0,EURUSD
2024-03-29 02:00:00,1.07882,1.07923,1.07856,1.07906,798,2,0,EURUSD
2024-03-29 03:00:00,1.07906,1.0790899999999999,1.07836,1.07836,1163,2,0,EURUSD
2024-03-29 04:00:00,1.07836,1.07844,1.07759,1.0776,859,2,0,EURUSD
2024-03-29 05:00:00,1.0776,1.07791,1.07737,1.07788,1346,2,0,EURUSD
2024-03-29 06:00:00,1.07788,1.07793,1.07744,1.07746,922,2,0,EURUSD
2024-03-29 07:00:00,1.07746,1.07769,1.07742,1.07767,533,2,0,EURUSD
2024-03-29 08:00:00,1.07767,1.07776,1.07739,1.07753,858,2,0,EURUSD
2024-03-29 09:00:00,1.07753,1.07767,1.07745,1.07756,809,2,0,EURUSD
2024-03-29 10:00:00,1.07755,1.07813,1.07675,1.07684,1225,2,0,EURUSD
2024-03-29 11:00:00,1.07684,1.0778699999999999,1.07683,1.07785,1633,2,0,EURUSD
2024-03-29 12:00:00,1.07785,1.07822,1.07727,1.07821,1850,2,0,EURUSD
2024-03-29 13:00:00,1.07821,1.07883,1.07809,1.07847,1960,2,0,EURUSD
2024-03-29 14:00:00,1.0784799999999999,1.07915,1.07837,1.07869,1998,2,0,EURUSD
2024-03-29 15:00:00,1.0787,1.08051,1.07796,1.07983,1829,2,0,EURUSD
2024-03-29 16:00:00,1.07983,1.08034,1.07939,1.07981,1849,2,0,EURUSD
2024-03-29 17:00:00,1.07982,1.07997,1.07942,1.07959,1674,2,0,EURUSD
2024-03-29 18:00:00,1.07957,1.07959,1.07878,1.07919,2000,2,0,EURUSD
2024-03-29 19:00:00,1.0792,1.07929,1.07867,1.07877,576,2,0,EURUSD
2024-03-29 20:00:00,1.07877,1.07892,1.07875,1.07881,887,2,0,EURUSD
2024-03-29 21:00:00,1.07879,1.07902,1.07876,1.07895,859,2,0,EURUSD
2024-03-29 22:00:00,1.07893,1.07933,1.07879,1.07901,1686,4,0,EURUSD
2024-03-29 23:00:00,1.07901,1.0796000000000001,1.07881,1.07928,1475,3,0,EURUSD
2024-04-01 00:00:00,1.07892,1.07939,1.07875,1.07912,765,36,0,EURUSD
2024-04-01 01:00:00,1.07865,1.0796999999999999,1.07849,1.07867,1444,2,0,EURUSD
2024-04-01 02:00:00,1.07867,1.07944,1.07856,1.0793,1889,2,0,EURUSD
2024-04-01 03:00:00,1.07932,1.07988,1.079,1.07913,2777,2,0,EURUSD
2024-04-01 04:00:00,1.07913,1.07946,1.07855,1.07866,2428,2,0,EURUSD
2024-04-01 05:00:00,1.07866,1.07896,1.07849,1.07878,1568,2,0,EURUSD
2024-04-01 06:00:00,1.07879,1.07913,1.07846,1.07904,1288,2,0,EURUSD
2024-04-01 07:00:00,1.07902,1.07911,1.0784,1.07868,1863,2,0,EURUSD
2024-04-01 08:00:00,1.07867,1.07872,1.07828,1.07853,1071,2,0,EURUSD
2024-04-01 09:00:00,1.0784799999999999,1.07905,1.07843,1.07866,1942,2,0,EURUSD
2024-04-01 10:00:00,1.07866,1.07921,1.07829,1.0786,1622,2,0,EURUSD
2024-04-01 11:00:00,1.07859,1.07916,1.07831,1.07897,1828,2,0,EURUSD
2024-04-01 12:00:00,1.07898,1.0790899999999999,1.07857,1.0786,1486,2,0,EURUSD
2024-04-01 13:00:00,1.07859,1.07867,1.07796,1.07812,1689,2,0,EURUSD
2024-04-01 14:00:00,1.07813,1.07877,1.07799,1.07841,1888,2,0,EURUSD
2024-04-01 15:00:00,1.07842,1.07858,1.0777,1.07817,3739,2,0,EURUSD
2024-04-01 16:00:00,1.07817,1.07831,1.0771600000000001,1.07736,5176,2,0,EURUSD
2024-04-01 17:00:00,1.07735,1.07735,1.07395,1.07444,6774,2,0,EURUSD
2024-04-01 18:00:00,1.07444,1.07454,1.07309,1.07326,5435,2,0,EURUSD
2024-04-01 19:00:00,1.07326,1.0737,1.07312,1.07365,2123,2,0,EURUSD
2024-04-01 20:00:00,1.07365,1.0744,1.07365,1.07417,2021,2,0,EURUSD
2024-04-01 21:00:00,1.07418,1.07428,1.07368,1.07375,2423,2,0,EURUSD
2024-04-01 22:00:00,1.07376,1.07427,1.07374,1.07417,1922,2,0,EURUSD
2024-04-01 23:00:00,1.07418,1.07427,1.07413,1.07425,921,2,0,EURUSD
2024-04-02 00:00:00,1.07398,1.07443,1.07378,1.07428,976,5,0,EURUSD
2024-04-02 01:00:00,1.07439,1.0744,1.07398,1.07401,528,2,0,EURUSD
2024-04-02 02:00:00,1.074,1.074,1.07357,1.07373,1437,2,0,EURUSD
2024-04-02 03:00:00,1.07373,1.07387,1.07309,1.07371,2799,2,0,EURUSD
2024-04-02 04:00:00,1.07371,1.07381,1.07301,1.07341,1886,2,0,EURUSD
2024-04-02 05:00:00,1.0734,1.07353,1.07297,1.07348,1275,2,0,EURUSD
2024-04-02 06:00:00,1.0735,1.07362,1.07296,1.073,1057,2,0,EURUSD
2024-04-02 07:00:00,1.07302,1.0734,1.07292,1.07332,1096,2,0,EURUSD
2024-04-02 08:00:00,1.07332,1.0735,1.07258,1.07267,1681,2,0,EURUSD
2024-04-02 09:00:00,1.07267,1.07321,1.07244,1.07287,4763,2,0,EURUSD
2024-04-02 10:00:00,1.07288,1.07428,1.07259,1.07418,3768,2,0,EURUSD
2024-04-02 11:00:00,1.07412,1.07412,1.07263,1.07314,4256,2,0,EURUSD
2024-04-02 12:00:00,1.07314,1.07431,1.07311,1.0742,3346,2,0,EURUSD
2024-04-02 13:00:00,1.07419,1.07459,1.07385,1.07452,2908,2,0,EURUSD
2024-04-02 14:00:00,1.07452,1.07534,1.07428,1.07516,3749,2,0,EURUSD
2024-04-02 15:00:00,1.07515,1.0756000000000001,1.07455,1.07489,4530,2,0,EURUSD
2024-04-02 16:00:00,1.07489,1.07679,1.07479,1.07645,5345,2,0,EURUSD
2024-04-02 17:00:00,1.07643,1.07791,1.07577,1.07657,7093,2,0,EURUSD
2024-04-02 18:00:00,1.07659,1.07718,1.07642,1.07689,3910,2,0,EURUSD
2024-04-02 19:00:00,1.07689,1.07704,1.07647,1.07683,2303,2,0,EURUSD
2024-04-02 20:00:00,1.07682,1.07689,1.07644,1.07673,1745,2,0,EURUSD
2024-04-02 21:00:00,1.07674,1.07686,1.07622,1.07634,1368,2,0,EURUSD
2024-04-02 22:00:00,1.07637,1.07681,1.07602,1.07679,1659,2,0,EURUSD
2024-04-02 23:00:00,1.07678,1.07686,1.07659,1.07684,796,2,0,EURUSD
2024-04-03 00:00:00,1.07699,1.07736,1.07691,1.07733,776,5,0,EURUSD
2024-04-03 01:00:00,1.07738,1.07738,1.07679,1.07682,603,2,0,EURUSD
2024-04-03 02:00:00,1.07682,1.07689,1.07666,1.07681,1102,2,0,EURUSD
2024-04-03 03:00:00,1.07681,1.0771600000000001,1.07658,1.07686,2086,2,0,EURUSD
2024-04-03 04:00:00,1.07686,1.07737,1.07657,1.07721,2610,2,0,EURUSD
2024-04-03 05:00:00,1.07721,1.07749,1.07715,1.07743,1227,2,0,EURUSD
2024-04-03 06:00:00,1.07743,1.07793,1.0774,1.07772,1232,2,0,EURUSD
2024-04-03 07:00:00,1.07773,1.07781,1.07745,1.07746,1665,2,0,EURUSD
2024-04-03 08:00:00,1.07747,1.07774,1.0774,1.07752,1474,2,0,EURUSD
2024-04-03 09:00:00,1.07754,1.07759,1.0767,1.07692,2052,2,0,EURUSD
2024-04-03 10:00:00,1.07694,1.07723,1.07639,1.07705,3290,2,0,EURUSD
2024-04-03 11:00:00,1.07704,1.07774,1.07698,1.0771,2342,2,0,EURUSD
2024-04-03 12:00:00,1.07714,1.07747,1.0765,1.07676,2887,2,0,EURUSD
2024-04-03 13:00:00,1.07678,1.07767,1.07661,1.07753,2328,2,0,EURUSD
2024-04-03 14:00:00,1.07754,1.0785,1.07754,1.0783800000000001,2622,2,0,EURUSD
2024-04-03 15:00:00,1.07837,1.07863,1.07729,1.07782,5074,2,0,EURUSD
2024-04-03 16:00:00,1.07781,1.07926,1.0777700000000001,1.07893,5316,2,0,EURUSD
2024-04-03 17:00:00,1.07918,1.08241,1.07918,1.08228,7914,2,0,EURUSD
2024-04-03 18:00:00,1.08228,1.08305,1.08192,1.08267,5705,2,0,EURUSD
2024-04-03 19:00:00,1.08267,1.08362,1.0820400000000001,1.08306,5444,2,0,EURUSD
2024-04-03 20:00:00,1.08307,1.08343,1.08255,1.08322,2836,2,0,EURUSD
2024-04-03 21:00:00,1.08322,1.08368,1.08315,1.08347,3095,2,0,EURUSD
2024-04-03 22:00:00,1.08348,1.08349,1.08291,1.08334,2732,2,0,EURUSD
2024-04-03 23:00:00,1.08334,1.08367,1.08325,1.08366,751,2,0,EURUSD
2024-04-04 00:00:00,1.08337,1.08356,1.08325,1.08335,498,5,0,EURUSD
2024-04-04 01:00:00,1.08335,1.08383,1.08335,1.08376,431,2,0,EURUSD
2024-04-04 02:00:00,1.08376,1.08407,1.08361,1.08381,1211,2,0,EURUSD
2024-04-04 03:00:00,1.0838,1.08433,1.08346,1.0843099999999999,1805,2,0,EURUSD
2024-04-04 04:00:00,1.08429,1.08438,1.08399,1.08409,1101,2,0,EURUSD
2024-04-04 05:00:00,1.08408,1.08445,1.08381,1.08429,1057,2,0,EURUSD
2024-04-04 06:00:00,1.08429,1.08434,1.084,1.08425,1322,2,0,EURUSD
2024-04-04 07:00:00,1.08426,1.08447,1.08425,1.08427,884,2,0,EURUSD
2024-04-04 08:00:00,1.08428,1.08464,1.0841,1.08418,1397,2,0,EURUSD
2024-04-04 09:00:00,1.08418,1.08461,1.08389,1.08399,3426,2,0,EURUSD
2024-04-04 10:00:00,1.08398,1.08583,1.08392,1.08572,4434,2,0,EURUSD
2024-04-04 11:00:00,1.08572,1.08626,1.08508,1.08619,3919,2,0,EURUSD
2024-04-04 12:00:00,1.08618,1.08654,1.08554,1.08586,3086,2,0,EURUSD
2024-04-04 13:00:00,1.08587,1.08616,1.08557,1.08596,2772,2,0,EURUSD
2024-04-04 14:00:00,1.08596,1.08624,1.08518,1.08527,2817,2,0,EURUSD
2024-04-04 15:00:00,1.08527,1.08703,1.08506,1.08696,3919,2,0,EURUSD
2024-04-04 16:00:00,1.08696,1.08765,1.08642,1.08699,4967,2,0,EURUSD
2024-04-04 17:00:00,1.08698,1.0876,1.0866500000000001,1.08676,4826,2,0,EURUSD
2024-04-04 18:00:00,1.0867499999999999,1.08689,1.08623,1.08649,2535,2,0,EURUSD
2024-04-04 19:00:00,1.08649,1.0867,1.08579,1.08588,1919,2,0,EURUSD
2024-04-04 20:00:00,1.08587,1.08619,1.08581,1.086,1468,2,0,EURUSD
2024-04-04 21:00:00,1.08599,1.086,1.08464,1.08501,5660,2,0,EURUSD
2024-04-04 22:00:00,1.085,1.08507,1.08331,1.08335,6281,2,0,EURUSD
2024-04-04 23:00:00,1.08334,1.0838700000000001,1.08317,1.08381,1361,2,0,EURUSD
2024-04-05 00:00:00,1.08383,1.08398,1.08341,1.08369,1977,5,0,EURUSD
2024-04-05 01:00:00,1.08379,1.08401,1.08356,1.08364,881,2,0,EURUSD
2024-04-05 02:00:00,1.08364,1.08402,1.08358,1.08364,1961,2,0,EURUSD
2024-04-05 03:00:00,1.08364,1.08439,1.08349,1.08417,3091,2,0,EURUSD
2024-04-05 04:00:00,1.08416,1.0843,1.0824799999999999,1.08267,4025,2,0,EURUSD
2024-04-05 05:00:00,1.08267,1.08283,1.08231,1.08251,1662,2,0,EURUSD
2024-04-05 06:00:00,1.08253,1.0828,1.08245,1.08268,1526,2,0,EURUSD
2024-04-05 07:00:00,1.08268,1.08278,1.0824799999999999,1.08263,1916,2,0,EURUSD
2024-04-05 08:00:00,1.08264,1.0828,1.0825,1.08274,1403,2,0,EURUSD
2024-04-05 09:00:00,1.08274,1.08331,1.08225,1.08305,2643,2,0,EURUSD
2024-04-05 10:00:00,1.08304,1.0841,1.08303,1.0839,3630,2,0,EURUSD
2024-04-05 11:00:00,1.08388,1.08463,1.08361,1.08374,2725,2,0,EURUSD
2024-04-05 12:00:00,1.08372,1.08422,1.08347,1.08388,2394,2,0,EURUSD
2024-04-05 13:00:00,1.0838700000000001,1.08391,1.08325,1.08344,2271,2,0,EURUSD
2024-04-05 14:00:00,1.08345,1.08417,1.08305,1.08349,2231,2,0,EURUSD
2024-04-05 15:00:00,1.08349,1.08479,1.07999,1.08092,8076,2,0,EURUSD
2024-04-05 16:00:00,1.08092,1.08137,1.07913,1.08011,8257,2,0,EURUSD
2024-04-05 17:00:00,1.0801,1.08264,1.07969,1.08186,7614,2,0,EURUSD
2024-04-05 18:00:00,1.0818699999999999,1.08434,1.08161,1.08402,5821,2,0,EURUSD
2024-04-05 19:00:00,1.08402,1.08444,1.0833,1.08356,3405,2,0,EURUSD
2024-04-05 20:00:00,1.08357,1.08389,1.08313,1.08327,2367,2,0,EURUSD
2024-04-05 21:00:00,1.08327,1.0838,1.08305,1.08348,2837,2,0,EURUSD
2024-04-05 22:00:00,1.08348,1.08369,1.08319,1.08354,2440,2,0,EURUSD
2024-04-05 23:00:00,1.08351,1.08377,1.08336,1.0836999999999999,1370,2,0,EURUSD
2024-04-08 00:00:00,1.08361,1.08377,1.08338,1.08356,217,18,0,EURUSD
